,ID,DATE,RATIO,USERS,COMMENT
16,0,"martes 10 mayo, 2022",5,David,Nuestra intención era que se limpiara fácil y no puede hacer más honor a su nombre jaja
17,0,"miércoles 23 marzo, 2022",5,Lucía,De los mejores lubricantes que he probado en mi vida. Textura muy suave y no irrita. Volveré a repetir seguro.
18,0,"lunes 21 marzo, 2022",5,SARA,"Me gusta mucho, es muy bueno, no deja nada pegajoso como otros. Volveré a comprar"
19,0,"martes 22 febrero, 2022",5,Jesús,El mejor lubricante con base de agua que se puede encontrar en amantis. Siempre soy partidario de comprarlo en su versión de más capacidad. Una vez que lo pruebas no dejas de usarlo.
20,0,"lunes 21 febrero, 2022",5,Eme,"Buen producto, sin olores por si se busca discreción y con agradable textura. El precio es un poco alto pero entendible debido a la calidad."
21,0,"martes 15 febrero, 2022",5,Alejandro,Básico pero muy eficaz. Tal vez se queda pequeño en cantidad pero para guardarlo discretamente viene genial.
22,0,"martes 08 febrero, 2022",5,esther,"Perfecto, tanto para lubricar la zona como los juguetes antes de introducirlos. Es incoloro, no huele ni deja sabor, y la densidad es agradable. Lo volveré a comprar."
23,0,"jueves 13 enero, 2022",5,Santi,"El mejor lubricante que he probado, calidad-precio. No es pegajoso y cumple su función."
24,0,"martes 21 diciembre, 2021",5,David,"Lubricante genial, sin olores, sin sabores y nada pegajoso, lubrica muy bien desliza toda clase de juguetes perfectamente tanto vaginal como analmente."
25,0,"jueves 16 diciembre, 2021",5,Carla,"De los mejores lubricantes q he probado, lo uso para lubricar el vibrador conejito introducible y va genial!"
26,0,"jueves 16 diciembre, 2021",5,Carla,"De los mejores lubricantes q he probado, lo uso para lubricar el vibrador conejito introducible y va genial!"
27,0,"lunes 29 noviembre, 2021",4,David,de los mejores lubricantes gama basica funciona perfecto el efecto no es duradero pero sirve (seguramente necesitareis una segunda dosis para practicas largas
28,0,"jueves 18 noviembre, 2021",5,Miguel,De los mejores lubricantes que hay. Buen precio y perfecto para juguetes anales.
29,0,"lunes 15 noviembre, 2021",5,Meri,"Lo uso para lubricar el dildo y va genial, resbala a la perfección sin ser pegajoso, no deja mal olor, no tiene tampoco mal sabor, sin duda es mi favorito."
30,0,"sábado 02 octubre, 2021",5,Jorge,"Muy bueno y muy recomendable, muy placentero, merece la pena comprarlo"
31,0,"martes 28 septiembre, 2021",5,Jesús,Buen lubricante a base de agua por lo que no causa problemas con los juguetes. Textura agradable.
32,0,"martes 14 septiembre, 2021",3,Jose Enrique,"Hola, buen producto, aunque para mí se acaba enseguida, y es que de los distintos que uso, éste es el único que según lo recibo, lo uso el mismo día SI O SI. Por lo que se acaba pronto, pero bueno, hace lo que dice."
33,0,"lunes 06 septiembre, 2021",5,Javier,"Calidad precio insuperable,lo hemos comprado varias veces y no cambiaremos,es perfecto"
34,0,"sábado 04 septiembre, 2021",5,yolanda,Me gusta porque lo podemos llevar hasta en el bolso
35,0,"jueves 12 agosto, 2021",5,Carla,"Es el lubricante perfecto para todo, no compro uno distinto desde q lo probé✨"
36,0,"martes 10 agosto, 2021",5,Patricia,"Muy buen producto, cumple su función de 10, no huele ni sabe y respeta el ph, no deja residuo ni es pegajoso"
37,0,"viernes 06 agosto, 2021",5,Marina,Creo que este producto tiene muy buena relación calidad precio. Me encanta la textura!
38,0,"jueves 15 julio, 2021",5,Nerea,Es un envase muy práctico y desde que lo he probado no compro otro. Lo recomiendo mucho.
39,0,"miércoles 14 julio, 2021",5,Patricia,Es mi lubricante de cabecera. No compro otro desde que lo descubrí. Es perfecto.
40,0,"sábado 03 julio, 2021",5,Maribel,"Cumple su función super bien, no tiene sabor ni olor, a mi algunos lubricantes me hacían algo de daño al ph de mi zona íntima pero este nada, super super bien"
41,0,"viernes 25 junio, 2021",5,Eva,"Lubricante básico, sin olores, muy top! Además es más económico que los típicos de supermercado"
42,0,"martes 13 abril, 2021",5,German,"Envase muy práctico con dosificador. Se lleva en cualquier lado y es discreto.rnLuego resulta duradero y no es de baja calidad, 0 pringoso. Básico, pero merece mucho la pena ;)"
43,0,"miércoles 07 abril, 2021",5,Miriam,"Desde que descubrí este no utilizo otro, calidad precio super recomendable, no huele, no pringa, no se pega, se absorbe bien y da mucho juego y sobre todo no mancha absolutamente nada, algo importante a tener en cuenta, cuando te gusta usarlo para casi todo..."
44,0,"sábado 27 marzo, 2021",5,África,"Lubricante básico y cómodo, no mancha, no sabe a pegamento como la mayoría y los restos de retiran fácilmente. Tanto para sexo vaginal como anal, va bien con preservativos o a pelo, juguetes incluidos."
45,0,"jueves 25 marzo, 2021",5,Maria,"Súper recomendable. Lubrica muy bien, insípido y no es nada pringoso."
46,0,"jueves 18 marzo, 2021",5,Melania,Me gusta muchísimo. No es pegajoso ni mancha. Perfecto para usar con diferentes juguetes. No he usado otro desde entonces. Lo compraría de nuevo
47,0,"sábado 27 febrero, 2021",5,Manuel,Es un lubricante muy suave y no es para nada pegajoso además da mucho de sí.
48,0,"jueves 25 febrero, 2021",5,Iván,"Es genial para usar junto a juguetes masculinos, con muy poco te sirve asique durará mucho aunque sea el bote pequeño"
49,0,"jueves 18 febrero, 2021",5,Raquel,"Lo he comprado rebajado y me ha gustado mucho. Cunde bastante, no es especialmente pegajoso y el olor es muy sutil. Un acierto!"
50,0,"lunes 01 febrero, 2021",5,Mario,"Tengo una pregunta. Una vez abierto, ¿tiene fecha de caducidad? Hay algunos que una vez los abres tienes que gastarlos en 3 meses."
51,0,"viernes 29 enero, 2021",5,JAVIER,"Fantastico su uso, con un aroma muy agradable. Ideal para jugar"
52,0,"miércoles 20 enero, 2021",5,Juan Rafael,"No es nada pegajoso, se necesita muy poca cantidad para usarlo por lo que la relación calidad-precio es muy buena."
53,0,"martes 19 enero, 2021",5,Miguel,Para el precio que tiene (sobre todo de rebajas) este lubricante es un chollo.rnCon unas pocas gotas lubrica bastante y durante mucho tiempo.rnLo he probado para sexo anal con mi novia y entra de maravilla.
54,0,"sábado 16 enero, 2021",5,Javier,"Un gran lubricante,a un precio increible y nada que envidiar a marcas mucho mas caras,es perfecto para disfrutar ambos"
55,0,"miércoles 13 enero, 2021",5,Miguel,"Es uno de los mejores lubricantes ya que no tiene ni olor, ni es grumoso y desliza muy bien.rnPara lo que cuesta es el mejor lubricante que puedes pillar, mucho más si lo encuentras en rebajas.rnLo tienen en varios tamaños."
56,0,"viernes 08 enero, 2021",5,Esther,"Lo recomiendo. Lo compré por su tamaño, para utilizarlo con juguetes sexuales cuando viajo, para lo cual es muy útil. Tiene una textura agradable, acuosa, no ensucia, ni hace grumos y a un precio ideal, por lo que para eso es perfecto. Sin embargo, para utilizar en pareja, prefiero los que tienen sabores de esta misma marca."
57,0,"viernes 08 enero, 2021",5,amaya,"Muy bueno, natural, no pegajoso, lubrica bien y sin siliconas. Calidad/precio inmejorable."
58,0,"sábado 12 diciembre, 2020",5,nerea,"Es genial! Para su precio está MUY bien, no es pegajoso, es hidratante, no mancha y además la textura es agradable. 100% recomendable, yo repetiré seguro. Cumple lo que promete sin duda, si estás buscando un buen lubricante por un precio asequible, ni te lo pienses! ;)"
59,0,"sábado 05 diciembre, 2020",5,Joana,"Mi primer lubricante y muy contenta. Es mucho más fácil utilizar un vibrador para clítoris con un poquito de lubricante. Lo probé así por primera vez y este me fue fenomenal. Tenía ciertas expectativas y miedos al ser la primera vez que probaba un lubricante, pero no es excesivamente pegajoso ni incómodo. Y se lava bien. ¡Contenta!"
60,0,"viernes 04 diciembre, 2020",5,Sandra,Compré este tamaño por probar y creo que voy a comprar más pronto porque es muy suave y no es empalagoso.rnO a lo mejor probamos otro sabor...
61,0,"domingo 29 noviembre, 2020",3,David,"E probado tanto este como el de aloe vera y en realidad este dura algo menos, se va rápido para mi gusto a comparación con otros lubricantes"
62,0,"lunes 23 noviembre, 2020",5,Antonio,"Que nunca te falte desliz cuando uses tus juguetes. Es una pasada lo bien que lubrica y lo inholoro que es. Muy, pero que muy, recomendable. Lo dicho, que no te falte tu desliz."
63,0,"viernes 20 noviembre, 2020",5,Nerea,"Muy recomendable! Otros lubricantes ""sin sabor"" acaban resultando dulces o pegajosos. Este no huele, no tiene un sabor que destaque y lubrica perfectamente. Tanto para juguetes como para probar en pareja."
64,0,"jueves 19 noviembre, 2020",5,Carlos,"Jamás un lubricante me había funcionado tan bien, de momento sólo lo he usado con mis juguetes anales y va genial. Súper recomendable, la textura es muy cómoda y da mucho de sí."
65,0,"viernes 06 noviembre, 2020",5,Alexandru,"La primera vez que lo pruebo. Muy satisfecho. Pocos lubricantes al agua he usado, así que tampoco puedo decir si es el mejor o no"
66,0,"jueves 05 noviembre, 2020",5,Andrea,A mi pareja le va perfectamente. Es de textura agradable y cumple perfectamente su función. Yo no lo he podido usar demasiado por algún tipo de alergia pero eso ya es cada persona.
67,0,"miércoles 04 noviembre, 2020",5,Adolfo,"Lo he comprado varias veces. No huele, no molesta y te da placer tanto para el sexo como para el uso de juguetes. Muy recomendable y de uso placentero."
68,0,"miércoles 07 octubre, 2020",5,DAVID,Ya lo hemos comprado más veces y es el que más nos gusta ya que no queda pegajoso no tiene olor.. y lubrica muy bien. Un 10
69,0,"lunes 28 septiembre, 2020",5,Miguel,"De los mejores lubricantes que he probado. No es excesivamente viscoso, lubrica perfecto y el olor y sabor casi no se notan. Lo he usado tanto con juguetes como para masturbarme y funciona de maravilla. Con que uses unas gotas ya se consigue una buena lubricación! Excelente jeje"
70,0,"miércoles 23 septiembre, 2020",5,Alejandro,"La verdad que ni huele, ni es pegajoso, y hace bien su funcion."
71,0,"viernes 18 septiembre, 2020",5,Ricardo,"Un lubricante super super versatil. Masturbacion, masajes, penetracion, juguetes, anal... Lo hace todo bien!"
72,0,"lunes 14 septiembre, 2020",5,Sara,"Calidad excelente. No tiene olor, la consistencia es perfecta (ni muy líquido para que se escurra demasiado), ni muy espeso. Tampoco es pegajoso, cuando lo aplicas hace su función de lubricar y no deja resto. Es perfecto tanto para usarlo en pareja, para penetración, con juguetes, o incluso para masturbación, masculina o femenina. Y lo mejor, que con poquito que eches, lubrica genial! Me va a durar mucho el botecito."
73,0,"viernes 11 septiembre, 2020",5,Alonso,"es un lubricante básico para el día, no desprende olor y al tacto es agradable ;)"
74,0,"viernes 11 septiembre, 2020",5,Marcello,"Un gel muy aconsejable, no tiene mucho olor y  hace muy bien su función."
75,0,"miércoles 02 septiembre, 2020",5,marco,"Lubricante básico , es el que mas me gusta ya que nunca me da problemas y es compra segura"
76,0,"martes 01 septiembre, 2020",5,maria jesus,"Sin olor y sin rastro al secarse. Personalmente prefiero los que tienen olor y sabor, pero éste es especialmente interesante si solo quieres lubricar."
77,0,"viernes 21 agosto, 2020",5,Alejandra,"Nada pegajoso y con poca cantidad ya cumple su función. No tiene ningún olor y se extiende muy bien. Lo he probado con juguetes y va fenomenal, muy recomendado."
78,0,"jueves 20 agosto, 2020",5,Ana,El bote un poco pequeño pero 100 ml son 100 ml. El producto agradable y no ensucia. Nada graso.
79,0,"viernes 24 julio, 2020",5,Cristian,Es de los mejores lubricantes que hemos usado. Este en particular al ser pequeño es muy fácil de manejar en medio del acto y fácil de transportar.
80,0,"martes 07 julio, 2020",5,Alonso,Cogimos este lubricante ya que otros nos han dado alergias o picores y ha idoperfecto! una textura muy suave y olor.100% recomendable!
81,0,"lunes 06 julio, 2020",5,Marta,"Su propio nombre lo indica , desliz. Es una pasada de lubricante porque no es pringoso como otros pero si que con una poca cantidad tienes para mucho tiempo . La única pega es que ha subido de precio antes era más barato , aunque merece la pena."
82,0,"martes 23 junio, 2020",5,Noemi,"Me gusta mucho, al principio era más barato, pero aunque ahora sea más caro sigue gustándome mucho por la textura y por la falta de olores."
83,0,"miércoles 17 junio, 2020",5,Patricia,Lo uso con las bolas chinas y cumple su función. Nada pringoso.
84,0,"miércoles 03 junio, 2020",5,Maria,"Me gusta mucho la marca Desliz! Lo uso con mis juguetes, para la penetración me gusta más el de efecto frío. A mi pareja y a mi nos encanta la sensación que deja en la zona!"
85,0,"martes 02 junio, 2020",5,Lucía,Me encanta! Definitivamente compraré más. Lubrica muy bien y dura muchísimo. El aplicador es muy fácil de utilizar.
86,0,"miércoles 20 mayo, 2020",5,esther,"Sin olor, no mancha, dura bastante y cunde mucho. Mi pega es lo que se ha encarecido con los años, aunque sea buena inversión."
87,0,"jueves 14 mayo, 2020",5,Esther,Perfecto para usar con tus juguetes eróticos. No tiene olor y no mancha. Muy bien
88,0,"lunes 04 mayo, 2020",5,Sara,"Perfecto! Se gasta muy poco en cada uso, se extiende muy bien y dura mucho tiempo (otros lubricantes se absorben muy rápido)."
89,0,"domingo 03 mayo, 2020",5,Marta,Tiene una textura muy agradable y con una pequeña cantidad es suficiente aunque creo que deberían fabricar botes más grandes...se hará corto.
90,0,"domingo 03 mayo, 2020",5,Clara,"¡Me encanta! Bastante poca cantidad da mucho de sí y tiene una textura suave y olor neutro. Lubrica muy bien y es duradero. rnUso Desliz! Aloe vera para sexo anal y este Desliz! para el resto de cosas, ¡y estoy encantada con ambos!"
91,0,"viernes 01 mayo, 2020",5,Ricardo,"Un producto básico, y además, por ser de base al agua, funciona para todo tipo de juguetes, además de para masaje. El formato pequeño tiene un tamaño muy cómodo. Muy contento con este lubricante."
92,0,"jueves 23 abril, 2020",4,Jesús,Lo mejor para nosotros es su precio pero sí que nos gustaría que fuera un poquito más denso. Lo consideramos demasiado líquido.
93,0,"viernes 17 abril, 2020",5,Nerea,"Lubricante a buen precio, cunde muchísimo, a mi me dura alrededor de 3 meses dependiendo del uso que se dé, tarda en secarse y al ser de agua no irrita y es compatible con preservativo, estoy muy contenta. es el que siempre compro, lo recomiendo."
94,0,"jueves 09 abril, 2020",5,Leire,"El mejor lubricante que he probado nunca. No es pegajoso, fluye, no tiene olores raros y además dura muchísimo con muy poco! Todo un acierto. Lo he pedido más de una vez, y lo seguiré pidiendo."
95,0,"sábado 04 abril, 2020",5,anna,"Perfecto, un básico para tener siempre a mano que a bien y hace la función que tiene que hacer."
96,0,"jueves 26 marzo, 2020",5,Miriam,"Perfecto y económico, el que tenía antes era demasiado líquido y este tiene la consistencia ideal. Repetiré!"
97,0,"viernes 21 febrero, 2020",5,Sonia,"Es de los más basicos por no decir el mas. Pero sirve perfectamente para el sexo anal. Ademas el bote dura, ya que con poco que eches lubricas bien."
98,0,"jueves 20 febrero, 2020",5,Juan Manuel,"He probado este junto a los de miel y el de frio menta y este me ha decepcionado un poco, es básico, simplón. Si quieres otro estilo de sensaciones recomiendo los de frio o calor. Este como un lubricante básico para anal por ejemplo está bien"
99,0,"sábado 08 febrero, 2020",4,Pablo,"Lo compré para usar la COOL CUP y lo integramos en nuestras relaciones casi siempre, porque es súper cómodo y no huele nada (que no nos entusiasman los olores de otros). Lo único que es un poco pequeño, pero si lo limpias, lo puedes rellenar comprando el bote grande, que en relación al tamaño, te sale más barato si de verdad le das uso.rnrnLo mejor es lo de que no huela y se disuelva tan bien en el agua. Lo malo es que si no lo lavas, cuando se seca, si le cae algo de agua encima, de repente escurre mucho."
100,0,"sábado 08 febrero, 2020",5,Leire,"Es buenísimo! Ami otras marcas me picaban o incluso me escocian y era desagradable pero fue probar Desliz y MADRE MIA! dura mucho, lo tengo desde hace meses y no sea picado ni a cambiado de color ni nada es muy muy recomendable, incluso si ertas un poco recesa con dos gotitas basta y con los juguetes con un poquito eso pátina que da gusto."
101,0,"sábado 28 diciembre, 2019",5,Paula,"Se ha vuelto un basico. rnNo produce ninguna reacción, cunde mucho, no deja residuos y sirve para todo tipo de juguetes. rnLa próxima vez tirare del envase grande porque prefiero este lubricante al agua a otras marcas que he probado."
102,0,"martes 03 diciembre, 2019",5,Bryan,Es un lubricante de base acuosa de muy buena relación calidad-precio. Ademas viene en un bote que puedes llevar en cualquier bolso de viaje y su plastico y tapón harán que no se corra el riesgo de abrirse accidentalmente. Importante que sea tambie´n compatible con juguetes sexuales. Muy recomendable.
103,0,"viernes 29 noviembre, 2019",5,VIOLETA,"Es perfecto, la misma calidad que los lubricantes anunciados en television pero más barato. No volveré a usar las tipicas marcas famosas. \'Desliz!\' siempre! Además tengo la sensación que me dura más que otras marcas."
104,0,"viernes 15 noviembre, 2019",5,eva,El lubricante con mejor relación calidad-precio que conozco.
105,0,"jueves 10 octubre, 2019",5,Lorea,Va genial. No huele ni es pegajoso. Lo recomiendo!
106,0,"lunes 30 septiembre, 2019",5,Sonia,"Un buen lubricante a un buen precio. Sin olor y con textura suave. No sabría decir exactamente si dura mucho o poco, porque a mí me da la sensación de que todos los de base acuosa me duran igual, así que cuanto más barato mejor, jeje."
107,0,"domingo 29 septiembre, 2019",5,Lorena,"Producto muy correcto. Lo compré para las bolas chinas, y perfecto, nada pegajoso, y muy fácil de limpiar con agua. Ni una pega."
108,0,"jueves 26 septiembre, 2019",4,MIGUEL ANGEL,"Lo he probado varias veces, es un buen complemento que debes tener a mano \""por si acaso\"". Lo único que critico es que al rato pierde capacidad de lubricación y se vuelve algo pegajoso."
109,0,"martes 17 septiembre, 2019",5,José,"Buena calidad y entrega rápida. Lo recomiendo, Lubrica muy bien y dura bastante. Paquete muy discreto."
110,0,"viernes 30 agosto, 2019",5,Elvira,"El mejor lubricante que he probado. Cunde un montón, no se seca rápido como otros y no es pegajoso. La viscosidad y fluidez es muy similar al flujo vaginal. La próxima vez compro un formato más grande!"
111,0,"viernes 16 agosto, 2019",4,Andrea,"Tenía la esperanza de que al ser de base de agua no me produjese cierta quemazón cuando mis partes llevan bastante tute, pero no ha sido así, aunque he de reconocer que mi piel es excesivamente sensible.rnSin embargo, mi opinión es positiva, ya que no tiene olores ratos y la textura es bastante agradable. Además, para un uso menos cañero (masturbación suave, por ejemplo), no me escuece y es un gustazo de usar!"
112,0,"lunes 05 agosto, 2019",4,Lydia,"Lubricante sin olor, perfecto para utilizar con los juguetes o con tu pareja."
113,0,"lunes 05 agosto, 2019",4,Lydia,"Lubricante sin olor, perfecto para utilizar con los juguetes o con tu pareja."
114,0,"miércoles 24 julio, 2019",5,rafael,un lubricante que cunde mucho y por el precio es una ganga no pringa muxo y no tiene olores raros
115,0,"sábado 20 julio, 2019",5,carlos,Tan bueno como siempre!!!! Compra siempre recomendable
116,0,"jueves 11 julio, 2019",5,Juan Ignacio,"Un básico. Lubrica muy bien y es duradero. Para el precio que tiene, no hay mejor opción."
117,0,"martes 09 julio, 2019",5,Virginia,"Lubrica muy bien y no reseca, yo soy alérgica a muchos otros y está marca para mi es perfecta, a base de agua"
118,0,"sábado 08 junio, 2019",5,Álvaro,"Muy recomendable para esas personas a las que el resto de lubricantes les provocan picores o alergias. Este es hipoalergénico y no se nota nada, parece totalmente natural. Igual un bote más grande estaría mejor pero, comparándolo con otras opciones del mercado, su precio está bastante bien. Muy buena alternativa para aquellos a los que el resto de opciones del mercado les generan algún tipo de malestar corporal."
119,0,"viernes 07 junio, 2019",5,Oscar,"Me sorprendió bastante, miré que todos hablaban bien, así que me decidí y la verdad es que esta genial no hace daño ni nada, perfecto para mi!"
120,0,"lunes 27 mayo, 2019",5,esther,"Es un lubricante genial, no es pegajoso, no necesitas mucha cantidad y no irrita la piel para nada."
121,0,"miércoles 08 mayo, 2019",5,Juan Manuel,Es el mejor lubricante que jamás hemos usado. No queda nada pegajoso en la mano y es muy suave a la hora de usarlo. Lo recomiendo!!!!
122,0,"martes 23 abril, 2019",5,Marina,"Es un lubricante muy suave, sin olor ni sabor, y para lo alérgica que soy no he tenido absolutamente ninguna reacción, estoy muy contenta con él! Para usarlo tanto en pareja como sola, lo recomiendo!"
123,0,"jueves 04 abril, 2019",5,LAURA,"Muy bueno, relación calidad precio estupenda. Recomiendo la compra."
124,0,"martes 02 abril, 2019",5,Mercedes,"Me encanta, textura perfecta y sabor 0. Es el tercero que compro."
125,0,"lunes 25 marzo, 2019",5,Monse,"Nunca había probado este tipo de lubricantes, pero me llamó la atención y acerté. ¡Muy recomendable! De lo mejor que he probado.rnEn relación calidad y precio, un 10"
126,0,"jueves 14 marzo, 2019",5,Moge,"El mejor lubricante básico en relación calidad-precio. Usábamos uno de farmacia super pequeño por el doble de precio, probamos por curiosidad y ya no queremos otro. Además es super fácil de limpiar, no es pringoso y el tacto es ideal."
127,0,"sábado 09 marzo, 2019",3,Álvaro Javier,"En general bueno, no tiene olor ni sabor, el único problema es que se absorbe muy rápido y eso hace que el producto sea contraproducente pero bueno, está bien calidad-precio"
128,0,"lunes 25 febrero, 2019",4,Lupe,"Buen lubricante. Es inoloro y suave, aunque un poco pegajoso."
129,0,"martes 19 febrero, 2019",5,Laura,"Es el mejor lubricante que he probado hasta la fecha. Tengo la piel muy sensible y nunca me ha hecho reacción ni nada. De textura muy buena, no huele a nada, no mancha y se seca después de un rato en la piel."
130,0,"sábado 09 febrero, 2019",5,Silvia,"Muy buen lubricante, aunque si lo quieres usar con juguetes grandes se te acabará pronto, por lo que recomiendo comprar uno de mayor capacidad. No deja manchas en las sábanas, se limpia muy bien y cumple con las expectativas."
131,0,"jueves 07 febrero, 2019",5,RICARDO,"El mejor lubricante que he probado, no te deja pegajoso, no huele y no da sabor. Es fantastico!!!"
132,0,"miércoles 06 febrero, 2019",5,Júlia,"Va genial, no se siente escozor como en otros lubricantes de otras marcas. Para mi, perfecto."
133,0,"jueves 17 enero, 2019",5,Juan,Muy buenornCumple su función de deslizamiento perfecto con el juguete de turno.
134,0,"jueves 17 enero, 2019",5,Rebeca,"El mejor lubricante!! No queremos otro, no es pegajoso y se retira fácilmente con agua. Lo recomiendo"
135,0,"jueves 17 enero, 2019",5,Carol,"Súper eficiente! Sin olores ni textura raros, sencillo y súper natural. Para mí, el mejor!"
136,0,"lunes 24 diciembre, 2018",5,Nerea,"Mi pareja y yo estamos muy contentos, teníamos dudas debido a que nunca lo habíamos utilizado, pero estamos muy contentos, gracias a él, nuestra vida intima ha dado un cambio."
137,0,"jueves 20 diciembre, 2018",5,Monica,"Como siempre, los productos Desliz son ideales. Este lubricante es suave y perfecto para utilizar con los juguetes."
138,0,"sábado 15 diciembre, 2018",5,Roser,Muy bueno. No tiene olor ni sabor. Es un lubricante adecuado tanto para las relaciones vaginales como anales. Simula muy bien la lubricación y se puede usar bajo el agua sin problema.
139,0,"jueves 13 diciembre, 2018",5,rosa ana,"Nos encanta este lubricante, cunde muchísimo, no pringa y es eficiente al maximo"
140,0,"jueves 13 diciembre, 2018",5,Cristina,"Desliz es uno de los mejores lubricantes de agua que he utilizado! Me encanta! No tiene olor, cunde muchísimo, necesitas una cantidad bastante pequeña para que haga su efecto y lubrica lo suficiente! No irrita y deja la zona suave y deslizante. Ah! No mancha! La próxima vez cogeré el bote grande para que todavía me dure más. Era la primera vez y quería probar con este tamaño. Lo recomiendo, tendréis unas experiencias inolvidables!!!"
141,0,"martes 11 diciembre, 2018",4,jose luis,"Es bastante bueno, sin olor y se extiende muy bien. Por pedir algo pediría que tuviera un poco de efecto calor porque al principio está un poco frío (a lo mejor hay que guardarlo en algún sitio más calentito...jejeje)"
142,0,"martes 27 noviembre, 2018",5,Laura,"Es, sin duda, el mejor lubricante que he probado, en cuanto pueda voy a comprar el bote grande. (Los de sabores están increíbles también, pero este es el básico, el que más uso).rnNo mancha ni la piel ni la ropa, no huele ni sabe absolutamente a nada, lo cuál es genial, con muy poquito cunde un montóm por lo que el bote dura bastante. La textura no es muy líquida, pero lo mejor es que no es pegajoso, cosa que detesto. Lo recomiendo al 100%."
143,0,"viernes 23 noviembre, 2018",5,Sandra,"Muy bueno, va genial. No mancha. No huele. Lo recomiendo, aunque pensé que era de mas cantidad, no había leido que era de 100ml, pensaba que era de 200 como el limpin. Espero que me dure mucho. La próxima vez lo pediré de 500ml, creo que sale más a cuenta."
144,0,"martes 13 noviembre, 2018",5,Maurici,"Normalmente utilizábamos los Durex que hay en las farmacias pero un día que fui a la tienda de Gràcia a por otras cosas compré este por probar y por el precio y la verdad es que va de maravilla, no es nada enganchoso y cunde mucho."
145,0,"lunes 05 noviembre, 2018",5,Blanca,"Queríamos un lubricante que no fuese pegajoso y éste es todo un acierto, además nos parece muy económico."
146,0,"domingo 28 octubre, 2018",5,Rafa,"El mejor lubricante que he probado por su relacion calidad precio. Ni huele ni sabe, no mancha ni es pringoso (lo justo para lubricar, ya que es de base acuosa). El bote cunde mucho, y el cierre es un acierto.rnComo siempre, otro acierto de amantis."
147,0,"lunes 15 octubre, 2018",5,Maria,Cumple con su función plenamente. Es económico y fácil de llevar por el tamaño
148,0,"domingo 14 octubre, 2018",5,Koldo,Excelente producto. Nada pegajoso y se limpia con facilidad.
